PROP_ID,LOC_ID,SITE_ADDR,current_use_code,nearby_count,suggestion_1_code,suggestion_1_confidence,suggestion_1_reason,suggestion_1_description
"66-133","F_762464_2955170","605 PUTNAM AVE",199,217,102,0.781,"169/217 nearby properties (78.1%); Code: Condominium","Condominium"
"66-153","F_762964_2955483","200 SIDNEY ST",406,137,102,0.595,"81/137 nearby properties (59.5%); Code: Condominium","Condominium"
"67-66","F_763470_2955693","287 ALBANY ST",406,16,942,0.200,"3/16 nearby properties (20.0%); Code: College or University","College or University"
"67-67","F_763294_2955757","33 ERIE ST",406,20,404,0.231,"4/20 nearby properties (23.1%); Code: Research and Development facilities","Research and Development facilities"
"68-19","F_765225_2956769","194 MASSACHUSETTS AVE",345,22,942,0.375,"8/22 nearby properties (37.5%); Code: College or University","College or University"
"68-47","F_764932_2956821","254 MASSACHUSETTS AVE",406,41,942,0.346,"14/41 nearby properties (34.6%); Code: College or University","College or University"
"68-50","F_765069_2956890","220 MASSACHUSETTS AVE",346,20,942,0.400,"8/20 nearby properties (40.0%); Code: College or University","College or University"
"68-58","F_764400_2956356","185 ALBANY ST",9423,24,942,0.562,"13/24 nearby properties (56.2%); Code: College or University","College or University"
"68-60","F_764199_2956231","207 ALBANY ST",9420,21,942,0.529,"11/21 nearby properties (52.9%); Code: College or University","College or University"
"68-76","F_764430_2956664","40 LANDSDOWNE ST",406,28,942,0.500,"14/28 nearby properties (50.0%); Code: College or University","College or University"
"68-77","F_764604_2956763","26 LANDSDOWNE ST",406,25,942,0.462,"11/25 nearby properties (46.2%); Code: College or University","College or University"
"69-62","F_764365_2957068","20 SIDNEY ST",199,35,942,0.176,"6/35 nearby properties (17.6%); Code: College or University","College or University"
"69-148","F_764676_2957188","294-310 MASSACHUSETTS AVE",406,40,942,0.130,"5/40 nearby properties (13.0%); Code: College or University","College or University"
"69-159","F_764368_2957366","350 MASSACHUSETTS AVE",346,40,337,0.160,"6/40 nearby properties (16.0%); Code: Parking Lots - a commercial open parking lot for motor vehicles","Parking Lots - a commercial open parking lot for motor vehicles"
"69-165","F_764077_2956986","38 SIDNEY ST",406,24,112,0.750,"18/24 nearby properties (75.0%); Code: More than Eight Units","More than Eight Units"
"69-173","F_763916_2956798","64 SIDNEY ST",406,20,112,0.333,"6/20 nearby properties (33.3%); Code: More than Eight Units","More than Eight Units"
"69-179","F_764256_2956877","35 LANDSDOWNE ST",406,28,942,0.300,"8/28 nearby properties (30.0%); Code: College or University","College or University"
"69-180","F_764151_2956794","45 LANDSDOWNE ST",1322,24,942,0.375,"9/24 nearby properties (37.5%); Code: College or University","College or University"
"69-181","F_763998_2956896","50 SIDNEY ST",1322,19,112,0.600,"11/19 nearby properties (60.0%); Code: More than Eight Units","More than Eight Units"
"69-182","F_764029_2956690","65 LANDSDOWNE ST",406,27,942,0.400,"10/27 nearby properties (40.0%); Code: College or University","College or University"
"69-183","F_763810_2956598","88 SIDNEY ST",406,36,102,0.478,"17/36 nearby properties (47.8%); Code: Condominium","Condominium"
"70-22","F_765462_2957483","730 MAIN ST",406,13,413,0.375,"4/13 nearby properties (37.5%); Code: Other","Other"
"70-51","F_765040_2957113","233 MASSACHUSETTS AVE",013,18,325,0.250,"4/18 nearby properties (25.0%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"70-86","F_765289_2957498","750 MAIN ST",406,43,102,0.455,"19/43 nearby properties (45.5%); Code: Condominium","Condominium"
"70-87","F_765063_2957557","798 MAIN ST",013,48,102,0.410,"19/48 nearby properties (41.0%); Code: Condominium","Condominium"
